Experiment,Condition,Count,TotalArea,AverageSize,AreaPercentage,Mean,IntDen
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,309,309,12.355,18.434,5696
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,60,60,3.224,20.7,1242
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.103,11,11
4,C_10uM,1,1,1,0.087,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,7,2.333,0.563,11.2,26.667
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,5,15,3,1.24,11.571,34.6
4,C_10uM,2,3,1.5,0.165,11,16.5
4,C_10uM,1,8,8,0.451,13.25,106
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,4,4,1,0.367,11.25,11.25
4,C_10uM,1,1,1,0.092,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,5,21,4.2,1.515,11.633,48.6
4,C_10uM,7,22,3.143,1.415,11.357,36
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,4,443,110.75,28.692,13.067,2051
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,5,103,20.6,7.485,11.684,244.2
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,2,1,0.157,12,12
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,3,1.5,0.229,11.25,17
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.073,11,11
4,C_10uM,6,11,1.833,0.646,11.944,22.167
4,C_10uM,2,8,4,0.694,12.214,49.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,187,62.333,17.428,12.123,892.333
4,C_10uM,5,10,2,0.828,11.3,22.6
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,8,88,11,4.329,11.366,130.625
4,C_10uM,13,29,2.231,1.552,11.295,25.538
4,C_10uM,2,5,2.5,0.349,11.25,28
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,396,396,22.997,21.182,8388
4,C_10uM,6,362,60.333,14.191,13.643,1082
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.071,12,12
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,2,2,0.193,11,22
4,C_10uM,1,1,1,0.053,11,11
4,C_10uM,7,16,2.286,1.328,11.536,26
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.072,11,11
4,C_10uM,1,1,1,0.06,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.047,11,11
4,C_10uM,2,2,1,0.158,11.5,11.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,4,276,69,18.051,12.176,1080
4,C_10uM,9,15,1.667,1.556,11.259,18.667
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,7,12,1.714,0.884,11.405,19.571
4,C_10uM,4,7,1.75,0.582,11.083,19.5
4,C_10uM,4,223,55.75,17.727,11.742,721.75
4,C_10uM,1,73,73,7.684,12.26,895
4,C_10uM,5,47,9.4,5.027,12.264,121.4
4,C_10uM,4,67,16.75,4.314,11.402,210
4,C_10uM,2,103,51.5,9.355,12.574,676.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,6,49,8.167,2.81,23.033,154
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,2,2,0.127,11,22
4,C_10uM,2,3,1.5,0.16,11,16.5
4,C_10uM,5,17,3.4,1.137,11.26,40
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.14,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.084,13,13
4,C_10uM,1,5,5,0.594,11.8,59
4,C_10uM,4,322,80.5,20.814,13.285,1154.75
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,5,9,1.8,0.623,11.2,20.4
4,C_10uM,4,129,32.25,11.528,12.019,395
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,11,14,1.273,0.758,11.341,14.545
4,C_10uM,1,2,2,0.161,12,24
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,4,214,53.5,25,12.245,798.75
4,C_10uM,1,1,1,0.092,11,11
4,C_10uM,6,27,4.5,2.668,11.414,52
4,C_10uM,12,44,3.667,2.414,11.403,42.333
4,C_10uM,4,9,2.25,0.812,11.5,26.25
4,C_10uM,2,80,40,5.041,11.821,504
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,4,1.333,0.566,11.5,15.333
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,9,181,20.111,13.702,11.618,244.889
4,C_10uM,5,7,1.4,0.5,11.9,16.6
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,11,3.667,0.993,11.875,45
4,C_10uM,2,37,18.5,2.709,12.944,256
4,C_10uM,1,1,1,0.099,11,11
4,C_10uM,2,2,1,0.166,11.5,11.5
4,C_10uM,4,13,3.25,1.347,11.677,39
4,C_10uM,2,12,6,1.144,12.086,72
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,7,149,21.286,10.964,12.32,326.714
4,C_10uM,2,2,1,0.114,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,5,75,15,6.708,11.781,179.4
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,2,1,0.153,11.5,11.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,16,16,1.235,12.312,197
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,2,1,0.137,11,11
4,C_10uM,3,7,2.333,0.264,17.067,56
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,7,3.5,0.497,11.417,41
4,C_10uM,1,1,1,0.056,11,11
4,C_10uM,1,5,5,0.36,11.2,56
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,2,2,0.064,11,22
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,6,3,0.378,11.4,35
4,C_10uM,4,4,1,0.234,11.25,11.25
4,C_10uM,4,20,5,1.259,11.833,58.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.038,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,3,1.5,0.265,11.25,17
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,4,1.333,0.271,11.5,15.667
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,45,22.5,3.766,11.407,265
4,C_10uM,5,9,1.8,0.475,11.65,21
4,C_10uM,1,1,1,0.056,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,2,1,0.039,11.5,11.5
4,C_10uM,1,3,3,0.144,11.333,34
4,C_10uM,1,128,128,6.356,12.828,1642
4,C_10uM,1,1,1,0.049,11,11
4,C_10uM,1,1,1,0.048,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,24,24,1.268,16.625,399
4,C_10uM,1,5,5,0.73,38.4,192
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,44,14.667,2.239,11.76,186
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.105,11,11
4,C_10uM,1,1,1,0.107,11,11
4,C_10uM,5,75,15,4.11,11.888,187.4
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.067,11,11
4,C_10uM,9,62,6.889,5.551,11.681,85.444
4,C_10uM,3,29,9.667,1.469,11.525,116
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,504,168,12.139,23.182,4918.333
4,C_10uM,11,103,9.364,5.598,11.289,116.455
4,C_10uM,4,538,134.5,23.021,16.104,3868.25
4,C_10uM,5,17,3.4,1.036,11.773,40.6
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.06,11,11
4,C_10uM,1,138,138,6.556,15.746,2173
4,C_10uM,4,11,2.75,0.732,11.817,32.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.062,12,12
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.055,12,12
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,5,62,12.4,6.157,12.679,167
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,172,57.333,17.08,14.743,1153.333
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,7,9,1.286,0.487,11.238,14.571
4,C_10uM,1,2,2,0.193,11.5,23
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,12,102,8.5,5.651,11.653,119.417
4,C_10uM,6,15,2.5,0.815,11.125,28
4,C_10uM,1,1,1,0.133,11,11
4,C_10uM,1,140,140,10.836,14.471,2026
4,C_10uM,4,698,174.5,39.817,13.252,2964.75
4,C_10uM,10,29,2.9,3.836,11.513,34.1
4,C_10uM,2,16,8,2.041,11.433,94.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,5,43,8.6,3.221,11.6,101.4
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.038,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.072,12,12
4,C_10uM,3,68,22.667,2.433,12.228,297.667
4,C_10uM,1,1,1,0.057,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,4,4,0.419,11.5,46
4,C_10uM,1,3,3,0.187,11.667,35
4,C_10uM,2,4,2,0.253,11.833,24.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.036,11,11
4,C_10uM,1,35,35,2.674,12.857,450
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,30,15,1.912,11.569,181.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,2,1,0.124,11,11
4,C_10uM,1,1,1,0.065,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,16,5.333,0.564,11.37,61.667
4,C_10uM,6,151,25.167,9.438,12.297,388.667
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.083,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.088,11,11
4,C_10uM,1,1,1,0.095,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,2,1,0.066,11.5,11.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,2,2,0.096,11.5,23
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.065,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,113,113,7.058,20.894,2361
4,C_10uM,3,64,21.333,3.157,14.119,302.333
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,7,505,72.143,7.272,16.304,1714.714
4,C_10uM,4,14,3.5,1.242,11.725,40.25
4,C_10uM,9,130,14.444,2.865,12.446,199.667
4,C_10uM,2,35,17.5,0.871,12.811,229
4,C_10uM,3,27,9,0.797,11.929,107.333
4,C_10uM,5,10,2,0.247,11.6,23
4,C_10uM,2,89,44.5,1.867,12.312,605
4,C_10uM,3,29,9.667,1.41,12.222,124
4,C_10uM,7,33,4.714,0.938,11.476,54.571
4,C_10uM,7,60,8.571,2.046,11.336,101.429
4,C_10uM,9,150,16.667,4.915,12.082,235.222
4,C_10uM,2,2,1,0.074,11.5,11.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,3,1.5,0.159,11.25,17
4,C_10uM,2,4,2,0.088,11.25,22.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,7,73,10.429,3.463,11.462,124.429
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.041,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,3,4,1.333,0.37,11,14.667
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.087,12,12
4,C_10uM,1,2,2,0.123,11.5,23
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.061,11,11
4,C_10uM,4,5,1.25,0.196,11.125,14
4,C_10uM,2,2,1,0.13,11,11
4,C_10uM,1,3,3,0.131,11.333,34
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.065,11,11
4,C_10uM,1,7,7,0.556,12.286,86
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,5,6,1.2,0.405,11,13.2
4,C_10uM,1,1,1,0.145,11,11
4,C_10uM,2,3,1.5,0.22,11.25,17
4,C_10uM,14,35,2.5,1.507,11.347,29.143
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,4,4,1,0.378,11.25,11.25
4,C_10uM,3,411,137,12.269,16.226,2506.667
4,C_10uM,1,1,1,0.055,11,11
4,C_10uM,1,16,16,0.738,15.688,251
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,4,285,71.25,12.143,13.53,1299
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,2,1,0.111,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.081,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,2,1,0.047,11.5,11.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,17,17,1.95,15.882,270
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,2,22,11,1.933,11.452,130.5
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.067,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,1,1,1,0.109,11,11
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_10uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.099,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,5,1.667,0.607,11.556,20
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.085,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.081,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.282,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,3,1,0.33,11,11
4,C_50uM,8,20,2.5,1.361,11.438,29
4,C_50uM,3,3,1,0.244,11,11
