Experiment,Condition,Count,TotalArea,AverageSize,AreaPercentage,Mean,IntDen
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,12,12,0.366,33.75,405
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,1,1,0.038,37,37
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,3,115,38.333,2.008,36.811,1414
2,C_10uM,2,168,84,4.018,42.302,4823.5
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,14,14,0.581,30.286,424
2,C_10uM,1,5,5,0.189,72.6,363
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,1,1,0.022,27,27
2,C_10uM,1,30,30,0.73,31.7,951
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,3,9,3,0.77,29.524,88.667
2,C_10uM,15,63,4.2,5.63,29.742,128.8
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,1,1,0.039,27,27
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,4,4,0.139,28.5,114
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,5,5,0.091,36.6,183
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,10,10,0.6,35.7,357
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,56,56,1.381,228.696,12807
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,1,1,0.047,32,32
2,C_10uM,1,61,61,1.318,34.836,2125
2,C_10uM,4,43,10.75,1.725,30.614,352.25
2,C_10uM,5,16,3.2,0.577,30.983,101.4
2,C_10uM,3,518,172.667,20.803,227.495,39215
2,C_10uM,3,782,260.667,29.038,227.14,59206.667
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,146,146,4.904,227.315,33188
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,2,19,9.5,0.948,40.833,480
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,2,18,9,0.836,31.088,304.5
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,2,39,19.5,1.262,34.931,773.5
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,2,2,1,0.133,28.5,28.5
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,1,1,0.041,34,34
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,10,10,0.377,34.5,345
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,7,7,0.237,32.714,229
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,1,1,0.019,37,37
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,1,3,3,0.093,31.667,95
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_10uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.026,23,23
2,C_50uM,4,4,1,0.068,25.25,25.25
2,C_50uM,1,1,1,0.024,24,24
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,2,1,0.039,23.5,23.5
2,C_50uM,5,45,9,0.928,25.728,289.4
2,C_50uM,2,93,46.5,2.878,33.816,1987
2,C_50uM,1,1,1,0.041,25,25
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.036,23,23
2,C_50uM,5,57,11.4,2.157,26.416,337.6
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,7,7,1,0.229,24.143,24.143
2,C_50uM,5,7,1.4,0.163,24.2,34.2
2,C_50uM,1,7,7,0.184,30.714,215
2,C_50uM,5,5,1,0.126,24.8,24.8
2,C_50uM,1,1,1,0.026,25,25
2,C_50uM,3,4,1.333,0.162,24.667,33
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,5,5,0.147,24.4,122
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,4,2,0.098,26.5,54.5
2,C_50uM,4,9,2.25,0.535,24.375,56.25
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,4,8,2,0.468,23.562,48
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.061,24,24
2,C_50uM,1,2,2,0.077,27.5,55
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,35,17.5,1.356,225.259,3935
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,3,13,4.333,0.591,25.303,121.667
2,C_50uM,1,3,3,0.127,24.667,74
2,C_50uM,1,1,1,0.054,24,24
2,C_50uM,2,2,1,0.084,23,23
2,C_50uM,2,19,9.5,0.275,33.275,346.5
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.056,24,24
2,C_50uM,1,1,1,0.048,26,26
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,4,4,0.193,29.75,119
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,6,3,0.261,27.9,81.5
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.036,23,23
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.062,24,24
2,C_50uM,1,2,2,0.125,27.5,55
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,50,50,1.167,46.86,2343
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,217,108.5,7.356,51.99,7147
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,24,12,0.904,36.37,572.5
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.039,24,24
2,C_50uM,1,1,1,0.041,27,27
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,9,4.5,0.379,24.583,111.5
2,C_50uM,1,1,1,0.039,23,23
2,C_50uM,3,12,4,0.427,24.9,108
2,C_50uM,2,2,1,0.065,25,25
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,5,2.5,0.214,26.375,71
2,C_50uM,3,23,7.667,1.039,26.646,206.333
2,C_50uM,1,1,1,0.022,24,24
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,13,83,6.385,4.175,25.224,163.308
2,C_50uM,1,26,26,1.308,27.115,705
2,C_50uM,1,1,1,0.052,23,23
2,C_50uM,1,2,2,0.07,27,54
2,C_50uM,1,4,4,0.148,23.75,95
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,2,1,0.072,23.5,23.5
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.026,24,24
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,4,116,29,3.783,29.682,1354.25
2,C_50uM,1,3,3,0.093,26,78
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.046,24,24
2,C_50uM,2,10,5,0.503,26.125,138.5
2,C_50uM,1,1,1,0.033,27,27
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.043,23,23
2,C_50uM,5,23,4.6,0.533,29.048,154
2,C_50uM,4,44,11,1.45,38.134,478.5
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,2,2,0.1,23.5,47
2,C_50uM,1,1,1,0.041,23,23
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,4,131,32.75,2.023,33.883,1958
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.043,23,23
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,5,5,0.153,113.6,568
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,2,1,0.071,27,27
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,3,33,11,1.156,31.559,448.333
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.048,24,24
2,C_50uM,3,47,15.667,0.977,25.394,444.333
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,4,4,0.135,28.5,114
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.057,27,27
2,C_50uM,1,1,1,0.06,26,26
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,7,3.5,0.284,27.917,99.5
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.04,23,23
2,C_50uM,1,1,1,0.036,24,24
2,C_50uM,1,1,1,0.026,25,25
2,C_50uM,1,5,5,0.188,27.4,137
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,7,112,16,5.142,29.036,524.143
2,C_50uM,20,580,29,25.893,25.655,926
2,C_50uM,3,4,1.333,0.126,26.333,35.333
2,C_50uM,2,3,1.5,0.17,27.75,41.5
2,C_50uM,1,1,1,0.055,25,25
2,C_50uM,2,5,2.5,0.241,24.417,60.5
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.031,24,24
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,4,12,3,0.599,24.021,73
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.043,23,23
2,C_50uM,2,2,1,0.092,26.5,26.5
2,C_50uM,2,2,1,0.058,26.5,26.5
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,5,28,5.6,0.867,27.064,170.2
2,C_50uM,4,26,6.5,0.46,32.989,340.75
2,C_50uM,4,15,3.75,0.647,27.909,123
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,5,13,2.6,0.28,24.7,64.8
2,C_50uM,5,17,3.4,0.587,27.5,100.2
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.045,24,24
2,C_50uM,2,15,7.5,0.624,27.571,230
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,2,1,0.14,25,25
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,3,17,5.667,0.938,24.573,143
2,C_50uM,1,4,4,0.183,28.25,113
2,C_50uM,1,2,2,0.067,24,48
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,8,8,0.241,26,208
2,C_50uM,1,1,1,0.074,25,25
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,2,5,2.5,0.316,25.125,63
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,1,1,1,0.068,25,25
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,0,0,NaN,0,NaN,NaN
2,C_50uM,3,4,1.333,0.189,23.833,32.333
